Page,Title,Company_name,Address,Description,Links
167,Angular Developer,SSC Egypt ,"Cairo, Egypt ",Work From HomeExperienced | 5+ Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Angular | Banking | Angular.js | coding | core | Information Technology (IT) | Software Development | Angular Js,https://wuzzuf.net/jobs/p/c6wyFk9nzxyF-Angular-Developer-SSC-Egypt-Cairo-Egypt?o=2493&l=sp&t=sj&a=search-v3|hpb
167,Marketing Intern,GoalsEgypt ,"Heliopolis, Cairo, Egypt ",InternshipEntry Level | Marketing/PR/Advertising | Media/Journalism/Publishing | E-Marketing | Marketing | Social Media | Market Research | English | Digital Marketing,https://wuzzuf.net/jobs/p/9zxD7woCXJUN-Marketing-Intern-GoalsEgypt-Cairo-Egypt?o=2494&l=sp&t=sj&a=search-v3|hpb
167,Personnel Specialist,Confidential ,"Qalyub, Qalubia, Egypt ",Full Time | Entry Level | 1 - 3 Yrs of Exp | males_only | Human Resources | Personnel | Human Resources (HR) | Recruitment | Microsoft Office,https://wuzzuf.net/jobs/p/ua5qx5V9Fau0-Personnel-Specialist-Qalubia-Egypt?o=2495&l=sp&t=sj&a=search-v3|hpb
167,Sand Fill Master,Misr for construction and trading ,"Cairo, Egypt ",Full Time | Experienced | 5 - 7 Yrs of Exp | Operations/Management | Manufacturing/Production | Engineering - Other | Marine Construction | Dredging | Marine | Construction,https://wuzzuf.net/jobs/p/DvP8uTT1kUAN-Sand-Fill-Master-Misr-for-construction-and-trading-Cairo-Egypt?o=2496&l=sp&t=sj&a=search-v3|hpb
167,HSE Specialist,Ahram Security Group ,"10th of Ramadan City, Sharqia, Egypt ","Full Time | Experienced | 4+ Yrs of Exp | R&D/Science | Quality | Engineering - Other | HSE | Health & Safety | QHSE | Engineering | Leadership skills | Environment, Health, and Safety | Health, Safety and Environment",https://wuzzuf.net/jobs/p/OLOLlxmpZphn-HSE-Specialist-Ahram-Security-Group-Sharqia-Egypt?o=2497&l=sp&t=sj&a=search-v3|hpb
167,Flutter Developer,Procrew ,"Alexandria, Egypt ",Full Time | Entry Level | 1+ Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Development | Computer Science | Software Development | Writing | Mobile Development | Information Technology (IT) | Bitbucket | Code Versioning,https://wuzzuf.net/jobs/p/IQR7nu1SLtAT-Flutter-Developer-Procrew-Alexandria-Egypt?o=2498&l=sp&t=sj&a=search-v3|hpb
167,Public Relations Account Manager,Keys Group Services ,"Nasr City, Cairo, Egypt ",Full Time | Manager | 8 - 10 Yrs of Exp | Marketing/PR/Advertising | Media/Journalism/Publishing | Public Relations (PR) | Marketing | Advertising | media | Project Management | Public Relations | Social Media | English,https://wuzzuf.net/jobs/p/EH1QRCviIlkr-Public-Relations-Account-Manager-Keys-Group-Services-Cairo-Egypt?o=2499&l=sp&t=sj&a=search-v3|hpb
167,Project Electrical Engineer,Gila Electric ,"Heliopolis, Cairo, Egypt ",Full Time | Experienced | 3 - 5 Yrs of Exp | Project/Program Management | Engineering - Mechanical/Electrical | Electrical power | Electrical Engineering,https://wuzzuf.net/jobs/p/5pRSPztx4Zc0-Project-Electrical-Engineer-Gila-Electric-Cairo-Egypt?o=2500&l=sp&t=sj&a=search-v3|hpb
167,Property Consultant,Next Door Consultancy ,"Heliopolis, Cairo, Egypt ",Full Time | Entry Level | 1 - 3 Yrs of Exp | Business Development | Customer Service/Support | Sales/Retail | Negotiation | Communication | Real Estate | Sales | sales skills | Sales Target,https://wuzzuf.net/jobs/p/MvUZU1V1oFmH-Property-Consultant-Next-Door-Consultancy-Cairo-Egypt?o=2501&l=sp&t=sj&a=search-v3|hpb
167,Key Account Manager - Furniture (Engineer),Kian Egypt ,"New Cairo, Cairo, Egypt ",Full Time | Experienced | 3+ Yrs of Exp | Engineering - Construction/Civil/Architecture | Creative/Design/Art | Sales/Retail | Engineering | Projects | Sales | Customer Service | Communication | English,https://wuzzuf.net/jobs/p/GLzlNf90KeAg-Key-Account-Manager---Furniture-Engineer-Kian-Egypt-Cairo-Egypt?o=2502&l=sp&t=sj&a=search-v3|hpb
167,Recruitment Supervisor,Confidential ,"Qalyub, Qalubia, Egypt ",Full Time | Manager | 5 - 10 Yrs of Exp | Human Resources | Hiring | HR | Microsoft Office | Recruitment | Human Resources (HR) | Human Resources | Employee Relations | Management | English,https://wuzzuf.net/jobs/p/cCTKS52TAVWv-Recruitment-Supervisor-Qalubia-Egypt?o=2503&l=sp&t=sj&a=search-v3|hpb
167,Senior Property Consultant,Next Door Consultancy ,"Heliopolis, Cairo, Egypt ",Full Time | Experienced | 2 - 4 Yrs of Exp | Sales/Retail | Negotiation | Communication | Real Estate | Sales | sales skills | Sales Target,https://wuzzuf.net/jobs/p/j14BnAuuVn7M-Senior-Property-Consultant-Next-Door-Consultancy-Cairo-Egypt?o=2504&l=sp&t=sj&a=search-v3|hpb
167,Outdoor Sales Representative,Keys Group Services ,"Cairo, Egypt ",Full Time | Entry Level | 1 - 2 Yrs of Exp | Customer Service/Support | Sales/Retail | Sales | sales skills | Sales Target | Outdoor Sales,https://wuzzuf.net/jobs/p/6AQ0oMZRLpF7-Outdoor-Sales-Representative-Keys-Group-Services-Cairo-Egypt?o=2505&l=sp&t=sj&a=search-v3|hpb
168,Dredge Mate,Misr for construction and trading ,"Cairo, Egypt ",Full Time | Experienced | 3 - 5 Yrs of Exp | Operations/Management | Manufacturing/Production | Engineering - Other | Marine Engineering | Marine Construction | Offshore Works | Offshore Engineering,https://wuzzuf.net/jobs/p/OdqNNOO71eir-Dredge-Mate-Misr-for-construction-and-trading-Cairo-Egypt?o=2506&l=sp&t=sj&a=search-v3|hpb
168,Senior Information & Network Security Engineer,British University of Egypt ,"Shorouk City, Cairo, Egypt ",Full Time | Experienced | 5 - 8 Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Information Technology (IT) | Computer Science | Network Security | Project Management | ISO 27001 | Software Engineering | English | Software Development,https://wuzzuf.net/jobs/p/B1vsvmSJIm1s-Senior-Information-Network-Security-Engineer-British-University-of-Egypt-Cairo-Egypt?o=2507&l=sp&t=sj&a=search-v3|hpb
168,Senior Systems & Computing Services Engineer,British University of Egypt ,"Shorouk City, Cairo, Egypt ",Full Time | Experienced | 5 - 8 Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Information Technology (IT) | Computer Science | TCP/IP | Software Development | English | Engineering | Troubleshooting,https://wuzzuf.net/jobs/p/klD5yf2jbyU9-Senior-Systems-Computing-Services-Engineer-British-University-of-Egypt-Cairo-Egypt?o=2508&l=sp&t=sj&a=search-v3|hpb
168,Planning Engineer,KEC IDENTITY FOR ENGENERING ,"Sheikh Zayed, Giza, Egypt ",Full Time | Experienced | 3 - 5 Yrs of Exp | Engineering - Construction/Civil/Architecture | Project/Program Management | Engineering | Planning | Civil Engineering | Project Management,https://wuzzuf.net/jobs/p/miKtoKeQO7ns-Planning-Engineer-KEC--IDENTITY-FOR-ENGENERING-Giza-Egypt?o=2509&l=sp&t=sj&a=search-v3|hpb
168,Dredge Master,Misr for construction and trading ,"Cairo, Egypt ",Full Time | Experienced | 5 - 7 Yrs of Exp | Operations/Management | Manufacturing/Production | Engineering - Other | Dredging | Marine Construction | Marine Engineering | Vessel Engineer | Offshore Works | Offshore Engnieering | HSE,https://wuzzuf.net/jobs/p/Xvb1l4vmRrqj-Dredge-Master-Misr-for-construction-and-trading-Cairo-Egypt?o=2510&l=sp&t=sj&a=search-v3|hpb
168,Front End Developer (WordPress),webSTDY ,"Mohandessin, Giza, Egypt ",Full Time | Experienced | 4 - 5 Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Bootstrap | Computer Science | CSS | Git | HTML | JavaScript | jQuery | Software Development,https://wuzzuf.net/jobs/p/NBnuhDVfKCxv-Front-End-Developer-WordPress-webSTDY-Giza-Egypt?o=2511&l=sp&t=sj&a=search-v3|hpb
168,Digital Marketing Executive - Giza,webSTDY ,"Mohandessin, Giza, Egypt ",Full Time | Manager | 5 - 10 Yrs of Exp | Marketing/PR/Advertising | Sales/Retail | Media/Journalism/Publishing | SEO | SEM | Social Media | Advertising | Digital | Digital Marketing | E-Marketing,https://wuzzuf.net/jobs/p/KRCFQOIzPqSc-Digital-Marketing-Executive---Giza-webSTDY-Giza-Egypt?o=2512&l=sp&t=sj&a=search-v3|hpb
168,Financial Accountant,Confidential ,"Alexandria, Egypt ",Full Time | Experienced | 5 - 6 Yrs of Exp | Accounting/Finance | Finance | Accounting | Financial Analysis | Financial Management,https://wuzzuf.net/jobs/p/x6GLgOP5kk3k-Financial-Accountant-Alexandria-Egypt?o=2513&l=sp&t=sj&a=search-v3|hpb
168,Digital Marketing Executive,webSTDY ,"Mohandessin, Giza, Egypt ",Full Time | Manager | 5 - 10 Yrs of Exp | Marketing/PR/Advertising | Sales/Retail | Media/Journalism/Publishing | SEO | SEM | Social Media | Advertising | Digital | Digital Marketing | E-Marketing,https://wuzzuf.net/jobs/p/R5f9PdRWA4q3-Digital-Marketing-Executive-webSTDY-Giza-Egypt?o=2514&l=sp&t=sj&a=search-v3|hpb
168,Sales Account Manager,NawahScientific ,"Mokattam, Cairo, Egypt ",Full Time | Entry Level | 1 - 3 Yrs of Exp | R&D/Science | Sales/Retail | Pharmaceutical | Communication | Sales | sales skills | Selling | Science | Sales Target | Pharmacist,https://wuzzuf.net/jobs/p/EB3oGWnQPXA5-Sales-Account-Manager-Nawah-Scientific-Cairo-Egypt?o=2515&l=sp&t=sj&a=search-v3|hpb
168,AV Projects Engineer,Tatas ,"Abdeen, Cairo, Egypt ",Full Time | Experienced | 2 - 5 Yrs of Exp | Project/Program Management | Engineering - Telecom/Technology | Light Current | Audio Visual | AV | Project Management | Broadcast Engineering | Broadcasting | AutoCAD | autocad drawing,https://wuzzuf.net/jobs/p/OcQSgw8mlCKj-AV-Projects-Engineer-Tatas-Cairo-Egypt?o=2516&l=sp&t=sj&a=search-v3|hpb
168,Senior Real Estate Sales Representative - Cairo,El Wardany Group ,"New Cairo, Cairo, Egypt ",Full Time | Experienced | 3+ Yrs of Exp | Sales/Retail | Real Estate | Real Estate Sales | Property Sales | Sales | sales skills | Sales Target | Sales Field | Indoor Sales | Outdoor Sales,https://wuzzuf.net/jobs/p/FnLilUn4SM3h-Senior-Real-Estate-Sales-Representative---Cairo-El-Wardany-Group-Cairo-Egypt?o=2517&l=sp&t=sj&a=search-v3|hpb
168,Real Estate Sales Team Leader,El Wardany Group ,"New Cairo, Cairo, Egypt ",Full Time | Manager | 3 - 5 Yrs of Exp | males_only | Sales/Retail | Real Estate | Brokerage | Real Estate Sales | Property Sales | Sales | Sales Team Leader | Business Development | Lead Generation | sales skills,https://wuzzuf.net/jobs/p/tPdLGr6SKmYV-Real-Estate-Sales-Team-Leader-El-Wardany-Group-Cairo-Egypt?o=2518&l=sp&t=sj&a=search-v3|hpb
168,Senior Flutter Developer,Nebras Technology ,"Dokki, Giza, Egypt ",Full Time | Experienced | 3+ Yrs of Exp | IT/Software Development | Mobile Development | Flutter | Android | iOS,https://wuzzuf.net/jobs/p/Iju7FmOLIhPI-Senior-Flutter-Developer-Nebras-Technology-Giza-Egypt?o=2519&l=sp&t=sj&a=search-v3|hpb
168,Senior Network Administrator,British University of Egypt ,"Shorouk City, Cairo, Egypt ",Full Time | Experienced | 5 - 8 Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Information Technology (IT) | Computer Science | computer | Networking | CCNA | CCNP | Infrastructure | FortiGate,https://wuzzuf.net/jobs/p/m6eh3AnlaPuc-Senior-Network-Administrator-British-University-of-Egypt-Cairo-Egypt?o=2520&l=sp&t=sj&a=search-v3|hpb
169,Front Office Agent,Andalusia Group ,"Maadi, Cairo, Egypt ",Full Time | Entry Level | 0 - 1 Yrs of Exp | Administration | Customer Service/Support | Medical/Healthcare | Administration | Communication | Customer Service | Customer Support | Microsoft Office,https://wuzzuf.net/jobs/p/TJnujce38YR0-Front-Office-Agent-Andalusia-Group-Cairo-Egypt?o=2521&l=sp&t=sj&a=search-v3|hpb
169,Senior Pre-Sales Solution Architect - Cloud,Dimensions Cloud ,"Nasr City, Cairo, Egypt ",Full Time | Experienced | 4 - 5 Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Cloud | Azure | AWS | Computer Science | Information Technology (IT) | Pre-Sales | SQL | Networking,https://wuzzuf.net/jobs/p/XCeqOjo759oD-Senior-Pre-Sales-Solution-Architect---Cloud-Dimensions-Cloud-Cairo-Egypt?o=2522&l=sp&t=sj&a=search-v3|hpb
169,Junior Accountant,Elzenouki Group ,"Obour City, Cairo, Egypt ",Full Time | Entry Level | 1 - 2 Yrs of Exp | Accounting/Finance | Accounting | Finance | Financial Management | Financial Analysis | Communication Skills | Microsoft Office,https://wuzzuf.net/jobs/p/3UFk7erdG8EF-Junior-Accountant-Elzenouki-Group-Cairo-Egypt?o=2523&l=sp&t=sj&a=search-v3|hpb
169,Outdoor Sales Representative - Qanal (Port Said – Ismailia – Suez),Medineeds ,"Suez, Egypt ",Full Time | Entry Level | 0 - 1 Yrs of Exp | Medical/Healthcare | Sales/Retail | sales skills | Sales | Medical Sales | Medical Equipment | English | Customer Service,https://wuzzuf.net/jobs/p/SWEU27zi0KZS-Outdoor-Sales-Representative---Qanal-Port-Said-–-Ismailia-–-Suez-Medineeds-Suez-Egypt?o=2524&l=sp&t=sj&a=search-v3|hpb
169,Node JS Back End Developer - Mid Senior Level,SSC Egypt ,"Cairo, Egypt ",Full Time | Work From HomeExperienced | 5+ Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Agile | Node.js | coding | JavaScript | API | APIs | AWS | Computer Science,https://wuzzuf.net/jobs/p/hK6lfV1Y0fK5-Node-JS-Back-End-Developer---Mid-Senior-Level-SSC-Egypt-Cairo-Egypt?o=2525&l=sp&t=sj&a=search-v3|hpb
169,Senior Motion Designer,El Batal Co. ,"Heliopolis, Cairo, Egypt ",Full Time | Experienced | 5 - 7 Yrs of Exp | Creative/Design/Art | Motion | Graphic Design | Graphics | 2D | 3D | Animator | Adobe After Effects | Fresh Video | Video,https://wuzzuf.net/jobs/p/5zlFOr4lTXDg-Senior-Motion-Designer-El-Batal-Co-Cairo-Egypt?o=2526&l=sp&t=sj&a=search-v3|hpb
169,Electrical Site Engineer (Construction) - Portsaid,Life Chemicals Group ,"Port Said, Egypt ",Full Time | Experienced | 5 - 10 Yrs of Exp | Installation/Maintenance/Repair | Engineering - Mechanical/Electrical | Electrical Engineering | Electrical | Engineering | Site Supervision | Construction,https://wuzzuf.net/jobs/p/vnnJNbtJdIfX-Electrical-Site-Engineer-Construction---Portsaid-Life-Chemicals-Group-Port-Said-Egypt?o=2527&l=sp&t=sj&a=search-v3|hpb
169,Medical Product Manager,Confidential ,"New Cairo, Cairo, Egypt ",Full Time | Manager | 3 - 10 Yrs of Exp | Medical/Healthcare | Project/Program Management | Sales/Retail | Medical | Orthopedics | Pharmacy | Product | Sales | MS | Product Management,https://wuzzuf.net/jobs/p/zEvSjamOMuyP-Medical-Product-Manager-Cairo-Egypt?o=2528&l=sp&t=sj&a=search-v3|hpb
169,Product Specialist,Confidential ,"New Cairo, Cairo, Egypt ",Full Time | Entry Level | 1 - 5 Yrs of Exp | Marketing/PR/Advertising | Medical/Healthcare | Pharmaceutical | Marketing | Digital Marketing | Pharmacy | Communication | Medical,https://wuzzuf.net/jobs/p/T7RwsI1HOcFa-Product-Specialist-Cairo-Egypt?o=2529&l=sp&t=sj&a=search-v3|hpb
169,Marketing Manager,Confidential ,"New Cairo, Cairo, Egypt ",Full Time | Manager | 10+ Yrs of Exp | Marketing/PR/Advertising | Media/Journalism/Publishing | Digital Marketing | CRM | Market Research | Online Marketing | Marketing | Project Management | Communication | Management,https://wuzzuf.net/jobs/p/AR4mr4vbiDZA-Marketing-Manager-Cairo-Egypt?o=2530&l=sp&t=sj&a=search-v3|hpb
169,Stock Controller,Confidential ,"New Cairo, Cairo, Egypt ",Full Time | Experienced | 3 - 5 Yrs of Exp | males_preferred | Accounting/Finance | Logistics/Supply Chain | Accounting | MS Excel | Supply Chain | Stock Control | Logistics,https://wuzzuf.net/jobs/p/NjZKQRua5hWs-Stock-Controller-Cairo-Egypt?o=2531&l=sp&t=sj&a=search-v3|hpb
169,Medical Sales Representative,Confidential ,"New Cairo, Cairo, Egypt ",Full Time | Entry Level | 1 - 2 Yrs of Exp | males_preferred | Medical/Healthcare | Sales/Retail | Medical Sales | Sales Target | sales skills | Customer Service | Negotiation | Medical | Sales | negotiation skills,https://wuzzuf.net/jobs/p/fQrFeBbtsFgd-Medical-Sales-Representative-Cairo-Egypt?o=2532&l=sp&t=sj&a=search-v3|hpb
169,Senior Quality Assurance Specialist,Marcyrl Pharmaceutical Industry ,"Obour City, Cairo, Egypt ",Full Time | Experienced | 3 - 5 Yrs of Exp | Quality | Pharmaceutical | QA | Pharmaceutical | Quality Assurance | Quality Control,https://wuzzuf.net/jobs/p/4APfeO4QWeRc-Senior-Quality-Assurance-Specialist-Marcyrl-Pharmaceutical-Industry-Cairo-Egypt?o=2533&l=sp&t=sj&a=search-v3|hpb
169,Logistics Supply Chain Specialist,Egyptian Axles Co. ,"Dokki, Giza, Egypt ",Full Time | Experienced | 4 - 5 Yrs of Exp | Logistics/Supply Chain | Logistics | Supply Chain | English | Word | Excel | Purchasing,https://wuzzuf.net/jobs/p/88VTYDkayBaL-Logistics-Supply-Chain-Specialist-Egyptian-Axles-Co-Giza-Egypt?o=2534&l=sp&t=sj&a=search-v3|hpb
169,Business Analyst,Trufla ,"Heliopolis, Cairo, Egypt ",Full Time | Experienced | 3 - 10 Yrs of Exp | IT/Software Development | Analyst/Research | Engineering - Telecom/Technology | Business Analysis | Information Technology (IT) | Business | Product Owner | Analysis | Communication Skills | Documentation,https://wuzzuf.net/jobs/p/dfCjAyryCkBo-Business-Analyst-Trufla-Cairo-Egypt?o=2535&l=sp&t=sj&a=search-v3|hpb
170,Finance Specialist,Egyptian Axles Co. ,"Dokki, Giza, Egypt ",Full Time | Experienced | 3+ Yrs of Exp | Accounting/Finance | Accounting | Finance | Microsoft Office | Business | Financial Analysis | English,https://wuzzuf.net/jobs/p/HUiapN8cIyGu-Finance-Specialist-Egyptian-Axles-Co-Giza-Egypt?o=2536&l=sp&t=sj&a=search-v3|hpb
170,Import specialist,Confidential ,"Nasr City, Cairo, Egypt ",Full Time | Entry Level | 1 - 4 Yrs of Exp | Logistics/Supply Chain | Operations/Management | Import | Logistics | Management | Supply Chain | Operations Management,https://wuzzuf.net/jobs/p/uGKa19IUhuaF-Import-specialist-Cairo-Egypt?o=2537&l=sp&t=sj&a=search-v3|hpb
170,IT Sales Executive,SYTEQ Corporation  ,"Nasr City, Cairo, Egypt ",Full Time | Experienced | 2 - 4 Yrs of Exp | IT/Software Development | Sales/Retail | Engineering - Telecom/Technology | IT | account manager | Negotiation | Sales | Software | Information Technology (IT) | sales skills,https://wuzzuf.net/jobs/p/caQFExJIsPcY-IT-Sales-Executive-SYTEQ-Corporation-Cairo-Egypt?o=2538&l=sp&t=sj&a=search-v3|hpb
170,Account Executive,OffBeat ,"Heliopolis, Cairo, Egypt ",Full Time | Entry Level | 0 - 1 Yrs of Exp | Business Development | Marketing/PR/Advertising | Account Management | Marketing,https://wuzzuf.net/jobs/p/E1MM7f152IsK-Account-Executive-Off-Beat-Cairo-Egypt?o=2539&l=sp&t=sj&a=search-v3|hpb
170,Senior Software Quality Engineer,Expeditions ,"Cairo, Egypt ",Full Time | Experienced | 4 - 8 Yrs of Exp | IT/Software Development | Quality | Engineering - Telecom/Technology | Software Testing | ISTQB | Automation | Information Technology (IT) | Computer Science | Software Engineering | Agile,https://wuzzuf.net/jobs/p/mza5HVASvvJo-Senior-Software-Quality-Engineer-Expeditions-Cairo-Egypt?o=2540&l=sp&t=sj&a=search-v3|hpb
170,Senior Devops Engineer,Expeditions ,"Cairo, Egypt ",Full Time | Experienced | 5 - 10 Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | CI/CD | DevOps | Security | Computer Science | Information Technology (IT) | MySQL | Python | Software Development,https://wuzzuf.net/jobs/p/FbKTnMTOF60P-Senior-Devops-Engineer-Expeditions-Cairo-Egypt?o=2541&l=sp&t=sj&a=search-v3|hpb
170,Recruiting Operations / Matching Specialist,Ibtikar ,"Cairo, Egypt ",Full Time | Work From HomeExperienced | 2 - 7 Yrs of Exp | Customer Service/Support | Human Resources | Operations/Management | Communication | Customer Service | Sales | Color Matching | Manufacturing | Operations | Human Resources (HR),https://wuzzuf.net/jobs/p/7nJe5xlxRXuG-Recruiting-Operations-Matching-Specialist-Ibtikar-Cairo-Egypt?o=2542&l=sp&t=sj&a=search-v3|hpb
